WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR,adminfail,mechfail,envfail,pollutionfail
455573,-0.7580865999999999,31.561105100000002,No,"Non-Functional - THE SOURCE DRIED OF, IT HAS A TECHNICAL BREAK DOWN",0,1,0,RAKAI,KAKUUTO,100-00133,UG,Not recorded,Shallow well,1996,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,0.0
455625,-0.8048056,31.498834499999997,No,Non-Functional - DRIED UP,0,1,1,RAKAI,KAKUUTO,100-00092,UG,Not recorded,Protected spring,1999,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421743,1.1633879999999999,33.763459000000005,No,Decommissioned - seasonal,0,0,1,PALLISA,PALLISA,099-00771,UG,Not recorded,Protected spring,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,0.0,0.0
421405,1.2813211000000002,33.75209520000001,No,Decommissioned - dry hole due to lower water table in the area,0,0,1,PALLISA,PALLISA,099-00534,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421527,1.2941691,33.804221500000004,No,Decommissioned - dry completely even in wet season,0,1,1,PALLISA,PALLISA,099-00528,UG,Not recorded,Shallow well,2002,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421523,1.2951363,33.8068374,No,Decommissioned - totally seasonal spring,0,0,1,PALLISA,PALLISA,099-00524,UG,Not recorded,Protected spring,2006,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,0.0,0.0
421511,1.2583572,33.7957437,No,Non-Functional - has no compression to pump out water,0,1,0,PALLISA,PALLISA,099-00511,UG,Not recorded,Deep borehole,2005,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,0.0
421386,1.2537575,33.7165661,No,Decommissioned - The water source dried after sometime. The community used it for a short period,0,0,1,PALLISA,PALLISA,099-00419,UG,Not recorded,Shallow well,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421462,1.2861631000000002,33.680451,No,Decommissioned - the source is a dry hole,0,1,1,PALLISA,PALLISA,099-00398,UG,Not recorded,Deep borehole,1999,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421359,1.1570913,33.8882325,No,Decommissioned - it is seasonal,0,0,1,PALLISA,BUTEBO,099-00375,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,0.0,0.0
421348,1.1732546,33.9498466,No,Decommissioned - it is seasonal,0,0,1,PALLISA,BUTEBO,099-00364,UG,Not recorded,Protected spring,2009,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
421338,1.1651531000000002,33.965338,No,Decommissioned - low yied,0,1,0,PALLISA,BUTEBO,099-00354,UG,Not recorded,Shallow well,2009,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
421323,1.1868834,33.879020600000004,No,Decommissioned - dry hole,0,1,1,PALLISA,BUTEBO,099-00339,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
421321,1.193241,33.8564277,No,Decommissioned - best known to owner,0,1,0,PALLISA,BUTEBO,099-00337,UG,Not recorded,Deep borehole,2007,Private Operator/Delegated Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
421294,1.1589459,33.8877747,No,Decommissioned - its a seasonal spring,0,0,1,PALLISA,BUTEBO,099-00311,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
421283,1.2281705,33.821610799999995,No,Non-Functional - LOW YIELD,0,1,0,PALLISA,BUTEBO,099-00299,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421278,1.2491032,33.8516099,No,Decommissioned - DRY SOURCE,0,0,1,PALLISA,BUTEBO,099-00294,UG,Not recorded,Protected spring,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
421044,1.2583212,33.9053781,No,Non-Functional - the spring is dry,0,1,1,PALLISA,BUTEBO,099-00062,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
421030,1.2024059999999999,33.960911100000004,No,Decommissioned - dry spring,0,1,1,PALLISA,BUTEBO,099-00047,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
421011,1.2111303,33.8694565,No,Decommissioned - spring is dry now,0,0,1,PALLISA,BUTEBO,099-00026,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
421010,1.1964531999999999,33.8823311,No,Non-Functional - Dry/low yielding,0,1,1,PALLISA,BUTEBO,099-00025,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
401898,3.0277700000000003,32.9220847,No,Non-Functional - LOW YIELD,0,1,0,PADER,ARUU,098-00570,UG,Not recorded,Deep borehole,2008,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
392168,2.8360418999999997,33.3411636,No,"Non-Functional - TECHNICAL BREAK DOWN ,UNRELIABILITY OF THE WATER SOURCE.",0,0,1,AGAGO,AGAGO,098-00462,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,1.0,1.0,0.0
401804,2.9485762,33.130344300000004,No,Non-Functional - LITTLE`WATER UNDER GROUND,0,0,1,PADER,ARUU,098-00230,UG,Not recorded,Deep borehole,2007,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,0.0,0.0
401322,2.3675848,32.3832407,No,Non-Functional - DRY UP,0,0,1,OYAM,OYAM,097-00599,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
401288,2.4388549,32.3849267,No,Non-Functional - DRY UP DURING DRY SEASON,0,0,1,OYAM,OYAM,097-00565,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
400670,2.6004604,33.1517435,No,Non-Functional - THIS STAND POST IS A BIT FAR FROM THE TANK SO WATER GOES AT LO PRESSURE,0,1,0,OTUKE,OTUKE,096-00172,UG,Not recorded,Yard tap for public use,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,0.0
471103,-0.9414049000000001,30.4187212,No,Non-Functional - low levels,0,1,1,NTUNGAMO,RUHAAMA,094-01411,UG,Not recorded,Shallow well,2008,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-04,2010.0,2010.0,0.0,0.0,1.0,0.0
470538,-0.9307544,30.4383566,No,Non-Functional - low yield,0,1,0,NTUNGAMO,RUHAAMA,094-01394,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-04,2010.0,2010.0,0.0,0.0,1.0,0.0
470916,-0.9209275,30.4226777,No,Non-Functional - poorist,0,1,0,NTUNGAMO,RUHAAMA,094-01183,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,0.0,0.0
470512,-0.7748877,30.2753935,No,Non-Functional - WATER LEVEL LOWERED,0,0,1,NTUNGAMO,RUHAAMA,094-00672,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-03,2010.0,2010.0,0.0,0.0,1.0,0.0
470447,-0.780632,30.2703804,No,Non-Functional - DRIED UP,0,1,1,NTUNGAMO,RUHAAMA,094-00593,UG,Not recorded,Protected spring,1990,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-03,2010.0,2010.0,0.0,0.0,1.0,0.0
469881,-0.7811049,30.06202630000001,No,Non-Functional - LOW YIELD DUE CHANGE,0,1,0,NTUNGAMO,Kajara,094-00040,UG,Not recorded,Protected spring,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-05,2010.0,2010.0,0.0,0.0,1.0,0.0
450007,0.795308,30.2299466,No,Non-Functional - THE SPRING GOT ERODED ONLY PARTS REMAIN VISIBLE BUT PEOPLE STILL FETCH WATER,0,1,0,NTOROKO,NTOROKO,093-00110,UG,Not recorded,Protected spring,1980,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,1.0,1.0,1.0,0.0
449984,0.7937185999999999,30.2316084,No,Non-Functional - WATER SHORTAGE ON THE SCHEME,0,1,0,NTOROKO,NTOROKO,093-00087,UG,Not recorded,Public Stand Post,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
406562,1.5482521999999999,33.8097119,No,Non-Functional - POOR YIELDING AND PIPES REMOVED,0,1,0,NGORA,NGORA,092-00189,UG,Not recorded,Deep borehole,1984,Institutional Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,1.0
406488,1.4238991,33.78955,No,"Non-Functional - LOW YIELDING DUE TO BED ROCK, POOR SITTING",0,1,0,NGORA,NGORA,092-00115,UG,Not recorded,Deep borehole,2009,Community Management,Water Committee Collects Fees,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,1.0
390007,2.407145,31.2239986,No,Non-Functional - It is not built and dried up,0,0,1,NEBBI,PADYERE,091-00938,UG,Not recorded,Dam,1940,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389968,2.443314,31.188708899999998,No,Non-Functional - The bore hole is now abandoned,0,1,0,NEBBI,PADYERE,091-00895,UG,Not recorded,Deep borehole,1982,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
389811,2.4129433999999996,31.035806400000002,No,Non-Functional - LOW YIELD,0,1,0,NEBBI,PADYERE,091-00738,UG,Not recorded,Deep borehole,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389659,2.3276533,31.115884,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00582,UG,Not recorded,Protected spring,2006,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389640,2.3704637,31.152432300000005,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00562,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389633,2.3574433,31.1127429,No,Non-Functional - Completely dried up,0,0,1,NEBBI,PADYERE,091-00555,UG,Not recorded,Protected spring,1995,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389630,2.3606107000000005,31.1213145,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00552,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389625,2.3780596000000003,31.139279300000002,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00547,UG,Not recorded,Protected spring,1999,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389617,2.310977,31.100615700000002,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00535,UG,Not recorded,Protected spring,1998,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389613,2.3246817,31.111618100000005,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00531,UG,Not recorded,Protected spring,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389611,2.3215611000000003,31.1108132,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00529,UG,Not recorded,Protected spring,1996,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389606,2.3090962000000004,31.1006002,No,Non-Functional - Completely dried up.,0,0,1,NEBBI,PADYERE,091-00519,UG,Not recorded,Protected spring,1994,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389605,2.3070998,31.108764899999997,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00516,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389593,2.3375974,31.1141179,No,Non-Functional - Has dried competely,0,1,1,NEBBI,PADYERE,091-00492,UG,Not recorded,Protected spring,1991,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389590,2.3282335,31.1035501,No,Non-Functional - Low yielding of the water source,0,1,0,NEBBI,PADYERE,091-00489,UG,Not recorded,Protected spring,2001,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389589,2.3431771,31.1145599,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00487,UG,Not recorded,Protected spring,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389542,2.3789307,31.0502825,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00429,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389541,2.3626721,31.081659600000002,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00428,UG,Not recorded,Protected spring,1993,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389517,2.2924927999999998,31.1332613,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00401,UG,Not recorded,Protected spring,2007,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389512,2.3077240000000003,31.122526399999998,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00390,UG,Not recorded,Protected spring,2006,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389511,2.283147,31.1293811,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00389,UG,Not recorded,Protected spring,1974,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389504,2.3681881000000002,31.1146971,No,Non-Functional - Has completely dried up.,0,0,1,NEBBI,PADYERE,091-00383,UG,Not recorded,Protected spring,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
389490,2.3554885,31.085193199999996,No,Non-Functional - Has completely dried up,0,0,1,NEBBI,PADYERE,091-00366,UG,Not recorded,Protected spring,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
389439,2.2662377,31.266597100000002,No,Non-Functional - dry hole,0,1,1,NEBBI,PADYERE,091-00351,UG,Not recorded,Deep borehole,2008,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,1.0,0.0
389372,2.7085339,31.4413561,No,Decommissioned - WATER TABLE HAS DROPPED DRASTICALLY,0,0,1,NEBBI,JONAM,091-00278,UG,Not recorded,Shallow well,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,1.0,0.0
389371,2.7103064,31.4413179,No,Decommissioned - WATER TABLE DROPPED,0,0,1,NEBBI,JONAM,091-00277,UG,Not recorded,Shallow well,2009,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,1.0,0.0
406239,2.4291840000000002,34.467354799999995,No,Non-Functional - ABANDONED DRY WELL,0,1,1,NAPAK,BOKORA,090-00206,UG,Not recorded,Deep borehole,2004,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
406178,2.3352963,34.518235,No,Non-Functional - DRIED UP,0,1,1,NAPAK,BOKORA,090-00139,UG,Not recorded,Deep borehole,1969,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
406151,2.5313546000000002,34.4283317,No,Non-Functional - DRYING UP,0,1,1,NAPAK,BOKORA,090-00131,UG,Not recorded,Deep borehole,0,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,0.0,0.0
420674,0.9151915999999999,33.6085044,No,Non-Functional - Low yield,0,1,0,NAMUTUMBA,BUSIKI,089-00158,UG,Not recorded,Shallow well,1997,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
420256,0.2488254,33.886497399999996,No,Non-Functional - No sufficient water and the bore broken down,0,0,1,NAMAYINGO,BUKHOOLI,088-00038,UG,Not recorded,Shallow well,1999,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,1.0,1.0,0.0
420252,0.22843449999999998,33.8979529,No,Non-Functional - No water and dry valley,0,0,1,NAMAYINGO,BUKHOOLI,088-00034,UG,Not recorded,Valley Tank,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
435661,1.6217691,32.11940560000001,No,Non-Functional - IT IS OF LOW YIELD,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00980,UG,Not recorded,Shallow well,2006,Community Management,Yes,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
435627,1.541349,32.07783,No,Non-Functional - THE SOURCE IS OF LOW YIELD AND IT LACKS PIPES AND PUMP BASKET,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00948,UG,Not recorded,Shallow well,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,1.0,1.0,0.0
435584,1.592301,32.2193876,No,Non-Functional - LOW YIELDING AND YELLOWISH WATER,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00613,UG,Not recorded,Deep borehole,2008,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
435570,1.4079126,32.2607018,No,Non-Functional - WATER TABLE IS LOW AT THE SOURCE ITS NOW FUNCTIONAL,2,0,1,NAKASONGOLA,NAKASONGOLA,087-00494,UG,Not recorded,Public Stand Post,2007,Other,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
435535,1.6466743000000001,32.254399400000004,No,Non-Functional - WATER TABLE IS LOW,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00448,UG,Not recorded,Shallow well,2008,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
435525,1.4448901,32.3330238,No,Non-Functional - LOW YIELDING,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00438,UG,Not recorded,Deep borehole,2005,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,1.0,0.0
435503,1.400032,32.4935341,No,Non-Functional - THE WATER TABLE LOWERED AND THUS FAILURE TO GET WATER,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00416,UG,Not recorded,Deep borehole,1987,Institutional Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,1.0,0.0
435460,1.394485,32.4874767,No,Non-Functional - WATER COULD NOT BE GOT DUE TO EXTENSION OF WATER TABLE,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00373,UG,Not recorded,Deep borehole,1987,Institutional Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,1.0,0.0
435454,1.515126,32.490434,No,Non-Functional - THE SHALLOW WELL WAS REPAIRED & IT WAS UNCOVERED THAT THERE WAS NO WATER,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00367,UG,Not recorded,Shallow well,2005,Community Management,Yes,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,1.0,0.0
435430,1.5515501,32.4255653,No,Non-Functional - THE WATER LEVEL EXTENDED DEEP,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00338,UG,Not recorded,Shallow well,2004,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,1.0,0.0
435421,1.4014691000000001,32.577402299999996,No,Non-Functional - THE SOURCE WAS DUG USING HAND AND BY THEN THE WATER TABLE WAS STILL SHALLOW,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00329,UG,Not recorded,Shallow well,2005,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,1.0,0.0
435420,1.4005551,32.5759372,No,Non-Functional - IT WAS HAND DUG AND NOW IT REQUIRES BEING MADE DEEP,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00328,UG,Not recorded,Shallow well,2005,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-12,2009.0,2009.0,0.0,0.0,0.0,0.0
435417,1.3915274,32.582698699999995,No,Non-Functional - THE COMMUNITY EXPECTED THE DISTRICT TO CONTINUE INCURRING COSTS ON ALL REPORTS,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00325,UG,Not recorded,Deep borehole,2005,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-12,2010.0,2010.0,0.0,0.0,0.0,0.0
435383,1.6120345,32.3025333,No,Non-Functional - DRY/WATER LEVEL ARE LOW,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00292,UG,Not recorded,Shallow well,2000,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
435237,1.1320081,32.7801151,No,Non-Functional - IT WENT DRY AND THE WALLS UNDER GROUND COLLAPSED,0,0,1,NAKASONGOLA,NAKASONGOLA,087-00159,UG,Not recorded,Shallow well,2000,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,1.0,0.0
435205,1.0629861999999999,32.531473,No,Non-Functional - DRY BOREHOLE,0,1,1,NAKASONGOLA,NAKASONGOLA,087-00126,UG,Not recorded,Deep borehole,2003,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-02,2010.0,2010.0,0.0,0.0,1.0,0.0
435118,1.0291982,32.48883060000001,No,Non-Functional - LOW YIELD,0,1,0,NAKASONGOLA,NAKASONGOLA,087-00040,UG,Not recorded,Deep borehole,1986,Community Management,Yes,"Ministry of Water and Environment, Uganda",2010-01-01,2010.0,2010.0,0.0,0.0,1.0,0.0
435081,0.8034804,32.324389000000004,No,Decommissioned - SOURCE DRIED UP DUE LOW,0,1,1,NAKASEKE,NAKASEKE,086-00935,UG,Not recorded,Shallow well,2006,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-05,2010.0,2010.0,0.0,0.0,1.0,0.0
435080,0.8112235,32.3192292,No,Decommissioned - THE SOURCE DRIED UP DUE TO LOW GROUND WATER POTENTIAL,0,1,1,NAKASEKE,NAKASEKE,086-00934,UG,Not recorded,Shallow well,1999,Community Management,,"Ministry of Water and Environment, Uganda",2010-01-05,2010.0,2010.0,0.0,0.0,1.0,0.0
435075,0.8164020000000001,32.341830699999996,No,Non-Functional - DRY AND WUC LOST INTEREST,0,1,1,NAKASEKE,NAKASEKE,086-00929,UG,Not recorded,Deep borehole,1987,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
435064,0.8081699000000001,32.3442585,No,Decommissioned - FLUCTUATING WATER TABLE,0,0,1,NAKASEKE,NAKASEKE,086-00917,UG,Not recorded,Shallow well,2008,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
435061,0.9333391,32.16991280000001,No,Non-Functional - DRILLED DRY ONE TO LOW -GROUNDWATER POTENTIAL,0,0,1,NAKASEKE,NAKASEKE,086-00912,UG,Not recorded,Deep borehole,2000,Institutional Management,,"Ministry of Water and Environment, Uganda",2010-01-05,2010.0,2010.0,0.0,0.0,1.0,0.0
434912,0.6441034999999999,32.2478197,No,Non-Functional - LOW YIELDING & PIPES BROKEN,0,1,0,NAKASEKE,NAKASEKE,086-00760,UG,Not recorded,Deep borehole,2003,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,0.0
434900,0.6463113,32.25066810000001,No,Decommissioned - BROWN WATER AND DRY DURING SUMMER,0,0,1,NAKASEKE,NAKASEKE,086-00747,UG,Not recorded,Shallow well,2007,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
434860,1.1801896,32.0150375,No,Non-Functional - SOURCE DUG DRY,0,1,1,NAKASEKE,NAKASEKE,086-00707,UG,Not recorded,Shallow well,1995,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
434841,1.1800719,32.01475,No,Non-Functional - THERE IS LOW G/WATER POTENTIAL.,0,0,1,NAKASEKE,NAKASEKE,086-00687,UG,Not recorded,Deep borehole,2001,Community Management,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
434578,1.2375336000000001,32.1787998,No,"Non-Functional - VERY LOW WATER TABLE, USER FEES INADEQUATE FOR REPAIR.",0,0,1,NAKASEKE,NAKASEKE,086-00654,UG,Not recorded,Deep borehole,2007,Community Management,Yes,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,1.0,1.0,0.0
434574,1.2411156,32.177666200000004,No,Non-Functional - WATER TABLE VERY LOW,0,0,1,NAKASEKE,NAKASEKE,086-00648,UG,Not recorded,Deep borehole,2007,Other,,"Ministry of Water and Environment, Uganda",2009-01-11,2009.0,2009.0,0.0,0.0,1.0,0.0
